,timetweet,favcount,retwcount,id,name,text_clean,text_preprocessed,polarity_score,polarity
1242,2022-10-19 11:32:45,1,1,1582696250779963393,CryptoKuta,direktur pemerdayaan informatika kementerian komunikasi dan informatika onifasius wahyu pudjianto nnnantinyametaverse yang diawa meta dan kominfo akan memerikan gamaran dua sektor perdagangan dan pendidikannn nn,"['direktur', 'daya', 'informatika', 'menteri', 'komunikasi', 'informatika', 'onifasius', 'wahyu', 'pudjianto', 'nnnantinyametaverse', 'awa', 'meta', 'kominfo', 'meri', 'gamaran', 'sektor', 'dagang', 'pendidikannn', 'nn']",5,positive
1243,2022-10-19 11:26:13,0,1,1582694604192612353,CryptoKuta,direktur pemerdayaan informatika kemkominfoonifasius wahyu pudjianto nnperlunya aparatur sipil negara asn menyesuaikxexxa,"['direktur', 'daya', 'informatika', 'kemkominfoonifasius', 'wahyu', 'pudjianto', 'nnperlunya', 'aparatur', 'sipil', 'negara', 'asn', 'menyesuaikxexxa']",7,positive
1244,2022-10-19 11:26:08,1,1,1582694583888068614,CryptoKuta,direktur pemerdayaan informatika kemkominfoonifasius wahyu pudjianto nnperlunya aparatur sipil negara asn menyesuaikan diri dengan perkemangan teknologinn nn,"['direktur', 'daya', 'informatika', 'kemkominfoonifasius', 'wahyu', 'pudjianto', 'nnperlunya', 'aparatur', 'sipil', 'negara', 'asn', 'sesuai', 'kemang', 'teknologinn', 'nn']",10,positive
1246,2022-10-19 11:21:47,0,0,1582693487858057217,Rosmaliaagata,kominfo entuk satgas penjaga keamanan ruang digital pemilu  via,"['kominfo', 'entuk', 'satgas', 'jaga', 'aman', 'ruang', 'digital', 'milu', 'via']",-4,negative
1247,2022-10-19 11:20:54,0,1,1582693266880765952,CryptoKuta,menkominfo johnny gplate nnxexxctadi kita diskusi ila terjadi pelanggaran ruang digital yang terkait pemiluperlu dientuk sxexxa,"['menkominfo', 'johnny', 'gplate', 'nnxexxctadi', 'diskusi', 'ila', 'langgar', 'ruang', 'digital', 'kait', 'pemiluperlu', 'dientuk', 'sxexxa']",-2,negative
1248,2022-10-19 11:20:50,1,1,1582693248635527168,CryptoKuta,menkominfo johnny gplate nnxexxctadi kita diskusi ila terjadi pelanggaran ruang digital yang terkait pemiluperlu dientuk satu satgas khusus untuk mengamankan ruang digitalsehingga isa dilakukan kolaorasi dan koordinasi yang leih cepatxexxdnn nn,"['menkominfo', 'johnny', 'gplate', 'nnxexxctadi', 'diskusi', 'ila', 'langgar', 'ruang', 'digital', 'kait', 'pemiluperlu', 'dientuk', 'satgas', 'khusus', 'aman', 'ruang', 'digitalsehingga', 'isa', 'kolaorasi', 'koordinasi', 'leih', 'cepatxexxdnn', 'nn']",-4,negative
1249,2022-10-19 11:20:33,0,0,1582693177437618177,ngalap1berkah,wisnu    kominfo ekerja sama dengan media asing untuk mengunjungi ilm tv dengan al jazeera south china morning post times magazine loomerg dan the economist untuk distriusi rilis melalui newswiren,"['wisnu', 'kominfo', 'ekerja', 'media', 'asing', 'unjung', 'ilm', 'tv', 'al', 'jazeera', 'south', 'china', 'morning', 'post', 'times', 'magazine', 'loomerg', 'the', 'economist', 'distriusi', 'rilis', 'newswiren']",3,positive
1250,2022-10-19 11:20:12,0,0,1582693090300944384,ngalap1berkah,terpisah kementerian kominfo melalui direktorat jenderal informasi dan komunikasi ditjen ikp pulik kemali melakukan teroosan menyiarkan informasi hal ihwal g kepada pulikn,"['pisah', 'menteri', 'kominfo', 'direktorat', 'jenderal', 'informasi', 'komunikasi', 'ditjen', 'ikp', 'pulik', 'kemal', 'teroosan', 'siar', 'informasi', 'ihwal', 'g', 'pulikn']",-11,negative
1252,2022-10-19 11:17:51,1,0,1582692498031669248,Hi_Kannika,jd asesor di nsp tp yrnnya murah gt xfxfxxn jd trainer di pptik kominfo lmyn gt ini per  jp r prnh dpt  jp leih gede ini dr gaji dosenn yang paling penting punya suami jd alhamdulillah gaji sendiri uat naungnntapi gak pny moil nder cm pny rumah m xfxfxxe,"['jd', 'asesor', 'nsp', 'tp', 'yrnnya', 'murah', 'gt', 'xfxfxxn', 'jd', 'trainer', 'pptik', 'kominfo', 'lmyn', 'gt', 'jp', 'r', 'prnh', 'dpt', 'jp', 'leih', 'gede', 'dr', 'gaji', 'dosenn', 'suami', 'jd', 'alhamdulillah', 'gaji', 'uat', 'naungnntapi', 'gak', 'pny', 'moil', 'nder', 'cm', 'pny', 'rumah', 'm', 'xfxfxxe']",9,positive
1253,2022-10-19 11:17:01,0,0,1582692291126644736,Marbot_Udien,kementerian kominfo akan menggandeng media dan konsultan internasional demi mengoptimalisasi pelaksanaan strategi komunikasi pulik presidensi g indonesian,"['menteri', 'kominfo', 'gandeng', 'media', 'konsultan', 'internasional', 'optimalisasi', 'laksana', 'strategi', 'komunikasi', 'pulik', 'presidensi', 'g', 'indonesian']",-2,negative
1256,2022-10-19 11:15:06,0,0,1582691808509038592,Marbot_Udien,meta indonesia kominfo dan wir erkolaorasi hadirkan teknologi metaverse puncak ktt g pada  hingga  novemer mendatang di ali n,"['meta', 'indonesia', 'kominfo', 'wir', 'erkolaorasi', 'hadir', 'teknologi', 'metaverse', 'puncak', 'ktt', 'g', 'novemer', 'ali', 'n']",-4,negative
1257,2022-10-19 11:14:59,0,0,1582691779249594368,wiwiagustin,kolaorasi metakominfo hadirkan metaverse di ktt g alinn,"['kolaorasi', 'metakominfo', 'hadir', 'metaverse', 'ktt', 'g', 'alinn']",-1,negative
1259,2022-10-19 11:11:41,0,0,1582690948966125568,Rosmaliaagata,kominfo gandeng media asing perluas informasi presidensi g ke level internasional via   mamatt yoem,"['kominfo', 'gandeng', 'media', 'asing', 'luas', 'informasi', 'presidensi', 'g', 'level', 'internasional', 'via', 'mamatt', 'yoem']",2,positive
1260,2022-10-19 11:11:25,13,9,1582690881450422274,hyang_wisnu,kominfo gandeng media asing perluas informasi presidensi g ke level internasionalnnkerja sama terseut dilakukan juga untuk perluasan penyearan informasi terkait konferensi tingkat tinggi itu di level internasionaln,"['kominfo', 'gandeng', 'media', 'asing', 'luas', 'informasi', 'presidensi', 'g', 'level', 'internasionalnnkerja', 'terseut', 'luas', 'penyearan', 'informasi', 'kait', 'konferensi', 'tingkat', 'level', 'internasionaln']",8,positive
1261,2022-10-19 11:10:03,12,8,1582690538125680640,hyang_wisnu,kolaorasi metakominfo hadirkan metaverse di ktt g alinnmeta indonesia  dan wir erkolaorasi hadirkan teknologi metaverse puncak ktt g pada  hingga  novemer mendatang di alin,"['kolaorasi', 'metakominfo', 'hadir', 'metaverse', 'ktt', 'g', 'alinnmeta', 'indonesia', 'wir', 'erkolaorasi', 'hadir', 'teknologi', 'metaverse', 'puncak', 'ktt', 'g', 'novemer', 'alin']",-5,negative
1262,2022-10-19 11:07:57,0,1,1582690006719557633,CryptoKuta,menkominfo johnny g plate nnxexxcjelang pemilihan umum serentak tahun kominfo ersama kpu awasludkppkemendagripolrixexxa,"['menkominfo', 'johnny', 'g', 'plate', 'nnxexxcjelang', 'pilih', 'serentak', 'kominfo', 'ersama', 'kpu', 'awasludkppkemendagripolrixexxa']",1,positive
1263,2022-10-19 11:06:45,1,1,1582689705362980867,CryptoKuta,menkominfo johnny g plate nnxexxcjelang pemilihan umum serentak tahun kominfo ersama kpu awasludkppkemendagripolri tnissnin dan kemenpan r mempersiapkan langkah pencegahan dan penanganan ruang digital dengan aikxexxdnn nn,"['menkominfo', 'johnny', 'g', 'plate', 'nnxexxcjelang', 'pilih', 'serentak', 'kominfo', 'ersama', 'kpu', 'awasludkppkemendagripolri', 'tnissnin', 'kemenpan', 'r', 'langkah', 'cegah', 'tangan', 'ruang', 'digital', 'aikxexxdnn', 'nn']",3,positive
1264,2022-10-19 11:04:26,0,0,1582689124922036225,jatimpos_online,tingkatkan profesionalitas jurnalis kominfo gandeng lpds gelar ukw di mojokerto,"['tingkat', 'profesionalitas', 'jurnalis', 'kominfo', 'gandeng', 'lpds', 'gelar', 'ukw', 'mojokerto']",3,positive
1265,2022-10-19 11:00:09,3,0,1582688046994137088,PemprovPapua,pertemuan forum akohumas serta launching podcast toi torang isa icara nxfxfxxxefxxf kamis  oktoer nxexfxxefxxf  wit  selesainxfxfxxdaula dinas kominfo lt nxfxfxxa youtue pemerintah provinsi papua live,"['temu', 'forum', 'akohumas', 'launching', 'podcast', 'toi', 'torang', 'isa', 'icara', 'nxfxfxxxefxxf', 'kamis', 'oktoer', 'nxexfxxefxxf', 'wit', 'selesainxfxfxxdaula', 'dinas', 'kominfo', 'lt', 'nxfxfxxa', 'youtue', 'perintah', 'provinsi', 'papua', 'live']",4,positive
1272,2022-10-19 10:53:48,0,0,1582686446900559872,Dyonz_,we kominfo dan pemerintahan lainnya,"['we', 'kominfo', 'perintah']",0,neutral
1295,2022-10-19 10:45:55,2,0,1582684464483688449,dowerrio,awasi pemilu  kominfo akan entuk satgasus pantau platform digital xfxfxxdxexdxann,"['awas', 'milu', 'kominfo', 'entuk', 'satgasus', 'pantau', 'platform', 'digital', 'xfxfxxdxexdxann']",3,positive
1298,2022-10-19 10:40:32,0,1,1582683109744467968,CryptoKuta,kementerian komunikasi dan informatika nkomitmen kemenkominfo  akan terus mendukung perkemangan ekosistem industri game dxexxa,"['menteri', 'komunikasi', 'informatika', 'nkomitmen', 'kemenkominfo', 'dukung', 'kemang', 'ekosistem', 'industri', 'game', 'dxexxa']",4,positive
1299,2022-10-19 10:40:20,1,1,1582683056065765379,CryptoKuta,kementerian komunikasi dan informatika nkomitmen kemenkominfo  akan terus mendukung perkemangan ekosistem industri game di indonesiannnmantaaappnn  nn,"['menteri', 'komunikasi', 'informatika', 'nkomitmen', 'kemenkominfo', 'dukung', 'kemang', 'ekosistem', 'industri', 'game', 'indonesiannnmantaaappnn', 'nn']",4,positive
1300,2022-10-19 10:40:07,0,0,1582683004647837696,ngalap1berkah,wisnu    selain satgas ruang digital kementerian kominfo juga mengawasi data keamanan pada penyelenggaraan pemilu  antara lain memperkuat sier untuk menjaga data yang erada di dirjen dukcapil kemendagri dan komisi pemilihan umumn,"['wisnu', 'satgas', 'ruang', 'digital', 'menteri', 'kominfo', 'awas', 'data', 'aman', 'selenggara', 'milu', 'kuat', 'sier', 'jaga', 'data', 'erada', 'dirjen', 'dukcapil', 'kemendagri', 'komisi', 'pilih', 'umumn']",-6,negative
1301,2022-10-19 10:39:24,0,0,1582682821747146753,Febryzio99,selain kominfo tolong uarin ini juga,"['kominfo', 'tolong', 'uarin']",1,positive
1302,2022-10-19 10:37:25,0,0,1582682323484450816,ngalap1berkah,kominfo erencana akan mengadakan pertemuan dua minggu ke depan ersama lemaga dan penyelenggara pemilu untuk menetapkan dan menetapkan tugas satgas ruang digital pemilu n,"['kominfo', 'erencana', 'ada', 'temu', 'minggu', 'ersama', 'laga', 'selenggara', 'milu', 'tetap', 'tetap', 'tugas', 'satgas', 'ruang', 'digital', 'milu', 'n']",8,positive
1310,2022-10-19 10:21:15,0,0,1582678255684837378,biangkerok,pas kemaren rame isu kominfo ga ngikutin nder,"['pas', 'kemaren', 'rame', 'isu', 'kominfo', 'ga', 'ngikutin', 'nder']",0,neutral
1313,2022-10-19 10:10:02,0,0,1582675431643262978,GATRA_com,waspada fraud makin merajalela kominfo ingatkan pentingnya jaga kemanan digitalnn,"['waspada', 'fraud', 'rajalela', 'kominfo', 'ingat', 'jaga', 'keman', 'digitalnn']",-2,negative
1314,2022-10-19 10:06:19,0,1,1582674497202950144,YRadianto,avp ajakan  agar semua pihak  menjaga ruang digital indonesia spy isa digunakan utk komunikasi politik yang positif denxexxa,"['avp', 'aja', 'jaga', 'ruang', 'digital', 'indonesia', 'spy', 'isa', 'utk', 'komunikasi', 'politik', 'positif', 'denxexxa']",-2,negative
1316,2022-10-19 10:03:17,0,0,1582673736066797568,aldithedexstrom,mr kominfo yg megang malah lulusan ekonomi xfxfxx,"['mr', 'kominfo', 'yg', 'megang', 'lulus', 'ekonomi', 'xfxfxx']",5,positive
1317,2022-10-19 09:50:32,0,0,1582670524463058944,Marbot_Udien,kementerian kominfo tengah mementuk satuan tugas satgas untuk menjaga keamanan ruang digital pada pemilihan umum serentak n,"['menteri', 'kominfo', 'mementuk', 'satu', 'tugas', 'satgas', 'jaga', 'aman', 'ruang', 'digital', 'pilih', 'serentak', 'n']",-2,negative
1319,2022-10-19 09:49:43,0,0,1582670319558758401,hellow_zz,kominfo wkwowkwo,"['kominfo', 'wkwowkwo']",0,neutral
1321,2022-10-19 09:47:57,11,0,1582669874316222466,RezkaR29,iya apalagi di kominfo senegal anyak yang gaptek teknologi,"['iya', 'kominfo', 'senegal', 'anyak', 'gaptek', 'teknologi']",0,neutral
1323,2022-10-19 09:47:12,0,0,1582669685019283457,Rdeans96,yg ocor nih data di kominfo,"['yg', 'ocor', 'nih', 'data', 'kominfo']",-3,negative
1324,2022-10-19 09:45:24,1,0,1582669232554536961,Elbarak_,menurutnya risiko keamanan digital teragi menjadi dua yaitu risiko pulik dan risiko lemagaxcxarisiko pulik misalnya ketidaktepatan informasi erita yang isa menimulkan hoaksnnn,"['turut', 'risiko', 'aman', 'digital', 'ragi', 'risiko', 'pulik', 'risiko', 'lemagaxcxarisiko', 'pulik', 'ketidaktepatan', 'informasi', 'erita', 'isa', 'menimulkan', 'hoaksnnn']",-13,negative
1325,2022-10-19 09:43:15,2,1,1582668692865056768,Spy_Zone85,risiko keamanan digital teragi menjadi dua yaitu risiko pulik dan risiko lemaga risiko pulik misalnya ketidaktepatan informasi erita yang isa menimulkan hoaksn  nn,"['risiko', 'aman', 'digital', 'ragi', 'risiko', 'pulik', 'risiko', 'laga', 'risiko', 'pulik', 'ketidaktepatan', 'informasi', 'erita', 'isa', 'menimulkan', 'hoaksn', 'nn']",-13,negative
1326,2022-10-19 09:42:26,2,1,1582668486807285760,AryPrasetyo_85,ada eragam risiko keamanan digital di sektor kesehatan yang kurang disadari oleh pasien maupun pengelola sistemn  n,"['eragam', 'risiko', 'aman', 'digital', 'sektor', 'sehat', 'sadar', 'pasien', 'kelola', 'sistemn', 'n']",1,positive
1327,2022-10-19 09:41:45,3,1,1582668316929593345,Aryprasetyo85,keamanan data kesehatan jadi prioritas penting menurut regulasi dari perserikatan angsaangsa pn  n,"['aman', 'data', 'sehat', 'prioritas', 'regulasi', 'serikat', 'angsaangsa', 'pn', 'n']",0,neutral
1328,2022-10-19 09:41:06,2,1,1582668151036444678,Spy_Zone85,ada kekhawatiran konten hoaks soal politik di ruang digital menimulkan polarisasi di tengah masyarakat hal yang juga mengkhawatirkan menurut usman jika polarisasi itu isa menyeakan perpecahan di dunia nyatan  nn,"['khawatir', 'konten', 'hoaks', 'politik', 'ruang', 'digital', 'menimulkan', 'polarisasi', 'masyarakat', 'khawatir', 'usman', 'polarisasi', 'isa', 'akan', 'pecah', 'dunia', 'nyatan', 'nn']",-13,negative
1329,2022-10-19 09:40:59,2,0,1582668120132825089,Elbarak_,pertemuan ini dihadiri antara lain perwakilan adan pengawas pemilu awaslu dewan kehormatan penyelenggara pemilu dkpp dan tnixcxakementerian dan lemaga yang akan masuk satgas itu memiliki tim siernnn,"['temu', 'hadir', 'wakil', 'adan', 'awas', 'milu', 'awaslu', 'dewan', 'hormat', 'selenggara', 'milu', 'dkpp', 'tnixcxakementerian', 'laga', 'masuk', 'satgas', 'milik', 'tim', 'siernnn']",-4,negative
1330,2022-10-19 09:39:59,2,1,1582667870013906944,AryPrasetyo_85,nantinya satgas itu akan erisi eerapa kementerian dan lemaga namun menurut kementerian kominfo masih perlu dikaji siapa saja yang akan terliat dalam tim itun  nn,"['satgas', 'erisi', 'eerapa', 'menteri', 'laga', 'menteri', 'kominfo', 'kaji', 'liat', 'tim', 'itun', 'nn']",1,positive
1331,2022-10-19 09:39:10,2,1,1582667664513994752,Aryprasetyo85,kementerian komunikasi dan informatika kominfo tengah mementuk satuan tugas satgas untuk menjaga keamanan ruang digital pada pemilihan umum serentak n  n,"['menteri', 'komunikasi', 'informatika', 'kominfo', 'mementuk', 'satu', 'tugas', 'satgas', 'jaga', 'aman', 'ruang', 'digital', 'pilih', 'serentak', 'n', 'n']",-4,negative
1332,2022-10-19 09:37:51,0,0,1582667333163966465,HMAN_PNJ,ntemusanndepartemen kominfonhman pnj nkainet aksata dharman,"['ntemusanndepartemen', 'kominfonhman', 'pnj', 'nkainet', 'aksata', 'dharman']",0,neutral
1333,2022-10-19 09:36:10,1,0,1582666909023371265,Spy_Zone85,jelang pemilihan umum serentak tahun  kominfo ersama kpu awaslu dkpp kemendagri polri tni ssn in ahkan kemenpan r mempersiapkan langkah pencegahan dan penanganan ruang digital dengan aikn  n,"['jelang', 'pilih', 'serentak', 'kominfo', 'ersama', 'kpu', 'awaslu', 'dkpp', 'kemendagri', 'polri', 'tni', 'ssn', 'in', 'ahkan', 'kemenpan', 'r', 'langkah', 'cegah', 'tangan', 'ruang', 'digital', 'aikn', 'n']",6,positive
1334,2022-10-19 09:31:36,0,21,1582665760572592129,MelaPutih,wisnu tips  cara identifikasi hoaks di ruang digitalnnmasyarakat isa lakukan identifikasi dengan mudah melalui duaxexxa,"['wisnu', 'tips', 'identifikasi', 'hoaks', 'ruang', 'digitalnnmasyarakat', 'isa', 'laku', 'identifikasi', 'mudah', 'duaxexxa']",4,positive
1335,2022-10-19 09:30:27,2,0,1582665473233424384,Elbarak_,industri gim merupakan salah satu sektor ekonomi digital yang erkemang semasa pandemi covidnhasil rilis kementerian kominfo dan nico partners menunjukkan jumlah pemain gim indonesia mencapai total angka di atas  juta orangn,"['industri', 'gim', 'salah', 'sektor', 'ekonomi', 'digital', 'erkemang', 'pandemi', 'covidnhasil', 'rilis', 'menteri', 'kominfo', 'nico', 'partners', 'main', 'gim', 'indonesia', 'capai', 'total', 'angka', 'juta', 'orangn']",-5,negative
1336,2022-10-19 09:28:02,14,9,1582664864321142784,hyang_wisnu,kominfo entuk satgas penjaga keamanan ruang digital pemilu nn tengah mementuk satuan tugas satgas untuk menjaga keamanan ruang digital pada pemilihan umum serentak n,"['kominfo', 'entuk', 'satgas', 'jaga', 'aman', 'ruang', 'digital', 'milu', 'nn', 'mementuk', 'satu', 'tugas', 'satgas', 'jaga', 'aman', 'ruang', 'digital', 'pilih', 'serentak', 'n']",-6,negative
1337,2022-10-19 09:27:24,0,22,1582664703503130631,MelaPutih,wisnu gelar rakor keuangan kominfo lakukan percepatan tranformasi digitalnnrapat tahunan ketiga terseut ditujukan untuk mendukxexxa,"['wisnu', 'gelar', 'rakor', 'uang', 'kominfo', 'laku', 'cepat', 'tranformasi', 'digitalnnrapat', 'tahun', 'tiga', 'terseut', 'mendukxexxa']",2,positive
1338,2022-10-19 09:25:25,13,9,1582664205962207232,hyang_wisnu,capai ekosistem digital yang sehat kominfo keamanan data kesehatan jadi prioritasnnada eragam risiko keamanan digital di sektor kesehatan yang kurang disadari oleh pasien maupun pengelola sistemn,"['capai', 'ekosistem', 'digital', 'sehat', 'kominfo', 'aman', 'data', 'sehat', 'prioritasnnada', 'eragam', 'risiko', 'aman', 'digital', 'sektor', 'sehat', 'sadar', 'pasien', 'kelola', 'sistemn']",3,positive
1339,2022-10-19 09:22:34,0,9,1582663486957826048,MelaPutih,wisnu  gelar rapat dewan gerakan menuju smart city kaupaten toannkehadiran program smart city menjadi salah satu daxexxa,"['wisnu', 'gelar', 'rapat', 'dewan', 'gera', 'smart', 'city', 'paten', 'toannkehadiran', 'program', 'smart', 'city', 'salah', 'daxexxa']",-7,negative
1340,2022-10-19 09:22:05,0,0,1582663367289802752,uzoneindonesia,meta dan kominfo awa metaverse ke ktt g di ali,"['meta', 'kominfo', 'awa', 'metaverse', 'ktt', 'g', 'ali']",0,neutral
1341,2022-10-19 09:20:36,0,23,1582662993883852800,MelaPutih,wisnu jelang pilpres  kominfo uat xexxcyer dronexexx untuk atasi hoaksnnmenjelang pemilu  suasana politik terutama terkaitxexxa,"['wisnu', 'jelang', 'pilpres', 'kominfo', 'uat', 'xexxcyer', 'dronexexx', 'atas', 'hoaksnnmenjelang', 'milu', 'suasana', 'politik', 'terkaitxexxa']",2,positive
1342,2022-10-19 09:12:00,0,0,1582660827303157761,PendisKemenag,kuliah umum ersama kominfo dan google indonesia uinsi dukung mahasiswa ciptakan ekonomi kreatifn,"['kuliah', 'ersama', 'kominfo', 'google', 'indonesia', 'uinsi', 'dukung', 'mahasiswa', 'cipta', 'ekonomi', 'kreatifn']",3,positive
1344,2022-10-19 09:09:26,0,0,1582660184102821890,diskominfolutim,xfxdxxexfxdxxaxfxdxxaxfxdxxxfxdxx xfxdxxxfxdxxaaxfxdxxaxfxdxxexfxdxxa xfxdxxdxfxdxxaxfxdxxaxfxdxxaxfxdxxxfxdxxaxfxdxx xfxdxxxfxdxxaxfxdxxaxfxdxxaxfxdxxaxfxdxxaxfxdxxexfxdxxaxfxdxxxfxdxx xfxdxxxfxdxxaxfxdxxaaxfxdxxaxfxdxxe xfxdxxxfxdxxaxfxdxxaxfxdxxexfxdxxaxfxdxxcxfxdxxxfxdxxaxfxdxxxfxdxxa xfxdxxxfxdxxxfxdxxf xfxdxxexfxdxxaaxfxdxxaxfxdxxaxfxdxxaxfxdxxa xfxdxxexfxdxxaxfxdxxxfxdxxxfxdxxaxfxdxx xfxdxxxfxdxxexfxdxxaxfxdxxaxfxdxxaaxfxdxxxfxdxxannaca di xfxfxx,"['xfxdxxexfxdxxaxfxdxxaxfxdxxxfxdxx', 'xfxdxxxfxdxxaaxfxdxxaxfxdxxexfxdxxa', 'xfxdxxdxfxdxxaxfxdxxaxfxdxxaxfxdxxxfxdxxaxfxdxx', 'xfxdxxxfxdxxaxfxdxxaxfxdxxaxfxdxxaxfxdxxaxfxdxxexfxdxxaxfxdxxxfxdxx', 'xfxdxxxfxdxxaxfxdxxaaxfxdxxaxfxdxxe', 'xfxdxxxfxdxxaxfxdxxaxfxdxxexfxdxxaxfxdxxcxfxdxxxfxdxxaxfxdxxxfxdxxa', 'xfxdxxxfxdxxxfxdxxf', 'xfxdxxexfxdxxaaxfxdxxaxfxdxxaxfxdxxaxfxdxxa', 'xfxdxxexfxdxxaxfxdxxxfxdxxxfxdxxaxfxdxx', 'xfxdxxxfxdxxexfxdxxaxfxdxxaxfxdxxaaxfxdxxxfxdxxannaca', 'xfxfxx']",0,neutral
1345,2022-10-19 09:08:33,0,0,1582659958440529920,PkbTrenggalek,relawan pk trenggalek agi agi riuan nasi ungkus terhadap warga yang terdampak anjir  tgalek,"['rawan', 'pk', 'trenggalek', 'agi', 'agi', 'riuan', 'nasi', 'ungkus', 'warga', 'dampak', 'anjir', 'tgalek']",-8,negative
1347,2022-10-19 09:07:06,0,0,1582659596967370752,kominfo_klt,sri muryani meminta kepada ketua dan segenap pengurus pmi klaten untuk dapat menyusun program yang isa erjalan eriringan dengan program visi dan misi pemda klaten sehingga isa tercipta harmonisasi antara pmi dan pemka klatennnselengkapnyan,"['sri', 'muryani', 'ketua', 'segenap', 'urus', 'pmi', 'klaten', 'susun', 'program', 'isa', 'erjalan', 'eriringan', 'program', 'visi', 'misi', 'pemda', 'klaten', 'isa', 'cipta', 'harmonisasi', 'pmi', 'pemka', 'klatennnselengkapnyan']",7,positive
1348,2022-10-19 09:05:30,0,0,1582659190765793280,Megahmark,kominfo manado gelar fgd sepakat sikatxcxahoaks,"['kominfo', 'manado', 'gelar', 'fgd', 'sepakat', 'sikatxcxahoaks']",6,positive
1349,2022-10-19 09:03:34,1,0,1582658706042286081,liputan6dotcom,jaga ruang digital kondusif jelang pemilu kominfo pakai dua jurus,"['jaga', 'ruang', 'digital', 'kondusif', 'jelang', 'milu', 'kominfo', 'pakai', 'jurus']",-1,negative
